truth_azimuth_deg,truth_elevation_deg,rx_order,tx_order,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_deg,elevation_error_deg,score,identity_order
30.0,5.0,"3,0,1,2","1,2,3,0",40.0,15.0,10.0,10.0,0.7490882910797512,False
30.0,5.0,"3,0,1,2","1,3,0,2",-6.0,0.0,-36.0,-5.0,0.764483808490224,False
30.0,5.0,"3,0,1,2","1,3,2,0",-24.0,4.0,-54.0,-1.0,0.7117697834502968,False
30.0,5.0,"3,0,1,2","2,0,1,3",-12.0,17.0,-42.0,12.0,0.7481745237866114,False
30.0,5.0,"3,0,1,2","2,0,3,1",15.0,11.0,-15.0,6.0,0.5676197537335332,False
30.0,5.0,"3,0,1,2","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7256031799812234,False
30.0,5.0,"3,0,1,2","2,1,3,0",27.0,-15.0,-3.0,-20.0,0.7129297270512147,False
30.0,5.0,"3,0,1,2","2,3,0,1",-60.0,-5.0,-90.0,-10.0,0.761155208885719,False
30.0,5.0,"3,0,1,2","2,3,1,0",-31.0,3.0,-61.0,-2.0,0.6838362724737073,False
30.0,5.0,"3,0,1,2","3,0,1,2",-40.0,-15.0,-70.0,-20.0,0.7330637120348807,False
30.0,5.0,"3,0,1,2","3,0,2,1",-6.0,0.0,-36.0,-5.0,0.5652620179014676,False
30.0,5.0,"3,0,1,2","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7280616528206417,False
30.0,5.0,"3,0,1,2","3,1,2,0",6.0,1.0,-24.0,-4.0,0.7410036477339285,False
30.0,5.0,"3,0,1,2","3,2,0,1",24.0,7.0,-6.0,2.0,0.5967978790588391,False
30.0,5.0,"3,0,1,2","3,2,1,0",48.0,-11.0,18.0,-16.0,0.5938886501626709,False
30.0,5.0,"3,0,2,1","0,1,2,3",18.0,6.0,-12.0,1.0,0.792114161362665,False
30.0,5.0,"3,0,2,1","0,1,3,2",32.0,-13.0,2.0,-18.0,0.7551104804933138,False
30.0,5.0,"3,0,2,1","0,2,1,3",-13.0,15.0,-43.0,10.0,0.6011944959646075,False
30.0,5.0,"3,0,2,1","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.7652248061334841,False
30.0,5.0,"3,0,2,1","0,3,1,2",30.0,1.0,0.0,-4.0,0.7150563491963283,False
30.0,5.0,"3,0,2,1","0,3,2,1",-10.0,17.0,-40.0,12.0,0.7323578701458074,False
30.0,5.0,"3,0,2,1","1,0,2,3",-60.0,-5.0,-90.0,-10.0,0.5789193069152799,False
30.0,5.0,"3,0,2,1","1,0,3,2",-17.0,13.0,-47.0,8.0,0.5745607496277773,False
30.0,5.0,"3,0,2,1","1,2,0,3",-18.0,-11.0,-48.0,-16.0,0.6401663170845853,False
30.0,5.0,"3,0,2,1","1,2,3,0",40.0,-6.0,10.0,-11.0,0.7818778972617091,False
30.0,5.0,"3,0,2,1","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.7877155581969043,False
30.0,5.0,"3,0,2,1","1,3,2,0",-24.0,4.0,-54.0,-1.0,0.7186220545487687,False
30.0,5.0,"3,0,2,1","2,0,1,3",-12.0,17.0,-42.0,12.0,0.7831681306800279,False
30.0,5.0,"3,0,2,1","2,0,3,1",15.0,11.0,-15.0,6.0,0.5822692750495182,False
30.0,5.0,"3,0,2,1","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7621505853028173,False
30.0,5.0,"3,0,2,1","2,1,3,0",-49.0,16.0,-79.0,11.0,0.750491668085558,False
30.0,5.0,"3,0,2,1","2,3,0,1",-60.0,-5.0,-90.0,-10.0,0.7813929168027304,False
30.0,5.0,"3,0,2,1","2,3,1,0",27.0,-14.0,-3.0,-19.0,0.6919702510653792,False
30.0,5.0,"3,0,2,1","3,0,1,2",13.0,13.0,-17.0,8.0,0.7638397642209902,False
30.0,5.0,"3,0,2,1","3,0,2,1",-4.0,1.0,-34.0,-4.0,0.5850521298259493,False
30.0,5.0,"3,0,2,1","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7363765620729146,False
30.0,5.0,"3,0,2,1","3,1,2,0",-59.0,15.0,-89.0,10.0,0.7749751160199011,False
30.0,5.0,"3,0,2,1","3,2,0,1",50.0,11.0,20.0,6.0,0.6309498513781631,False
30.0,5.0,"3,0,2,1","3,2,1,0",37.0,14.0,7.0,9.0,0.6067911706883613,False
30.0,5.0,"3,1,0,2","0,1,2,3",18.0,6.0,-12.0,1.0,0.7893929972065966,False
30.0,5.0,"3,1,0,2","0,1,3,2",32.0,-13.0,2.0,-18.0,0.7526167079566068,False
30.0,5.0,"3,1,0,2","0,2,1,3",-13.0,15.0,-43.0,10.0,0.5981791953275345,False
30.0,5.0,"3,1,0,2","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.7607785593246664,False
30.0,5.0,"3,1,0,2","0,3,1,2",30.0,1.0,0.0,-4.0,0.7120304200993698,False
30.0,5.0,"3,1,0,2","0,3,2,1",-10.0,17.0,-40.0,12.0,0.728661749475766,False
30.0,5.0,"3,1,0,2","1,0,2,3",-60.0,-5.0,-90.0,-10.0,0.5769332573018062,False
30.0,5.0,"3,1,0,2","1,0,3,2",-17.0,13.0,-47.0,8.0,0.5724450190012267,False
30.0,5.0,"3,1,0,2","1,2,0,3",-18.0,-11.0,-48.0,-16.0,0.637151660637786,False
30.0,5.0,"3,1,0,2","1,2,3,0",40.0,-6.0,10.0,-11.0,0.7786625674214178,False
30.0,5.0,"3,1,0,2","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.7837441723446669,False
30.0,5.0,"3,1,0,2","1,3,2,0",-24.0,4.0,-54.0,-1.0,0.7176419166852211,False
30.0,5.0,"3,1,0,2","2,0,1,3",-12.0,17.0,-42.0,12.0,0.77974961089761,False
30.0,5.0,"3,1,0,2","2,0,3,1",15.0,11.0,-15.0,6.0,0.5809289916641651,False
30.0,5.0,"3,1,0,2","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7585404246519948,False
30.0,5.0,"3,1,0,2","2,1,3,0",-49.0,16.0,-79.0,11.0,0.7464642880812112,False
30.0,5.0,"3,1,0,2","2,3,0,1",-60.0,-5.0,-90.0,-10.0,0.7787122580617145,False
30.0,5.0,"3,1,0,2","2,3,1,0",-51.0,2.0,-81.0,-3.0,0.6892524569896907,False
30.0,5.0,"3,1,0,2","3,0,1,2",13.0,13.0,-17.0,8.0,0.7603332413817229,False
30.0,5.0,"3,1,0,2","3,0,2,1",-4.0,1.0,-34.0,-4.0,0.5822091880607295,False
30.0,5.0,"3,1,0,2","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7357651873576305,False
30.0,5.0,"3,1,0,2","3,1,2,0",-59.0,15.0,-89.0,10.0,0.7705723144411659,False
30.0,5.0,"3,1,0,2","3,2,0,1",50.0,11.0,20.0,6.0,0.6284200611150853,False
30.0,5.0,"3,1,0,2","3,2,1,0",37.0,14.0,7.0,9.0,0.604255550926657,False
30.0,5.0,"3,1,2,0","0,1,2,3",14.0,-20.0,-16.0,-25.0,0.8935668749857953,False
30.0,5.0,"3,1,2,0","0,1,3,2",32.0,-13.0,2.0,-18.0,0.8127093847298232,False
30.0,5.0,"3,1,2,0","0,2,1,3",43.0,16.0,13.0,11.0,0.6975663746171036,False
30.0,5.0,"3,1,2,0","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.8731011730036573,False
30.0,5.0,"3,1,2,0","0,3,1,2",-41.0,-8.0,-71.0,-13.0,0.8075514132458592,False
30.0,5.0,"3,1,2,0","0,3,2,1",6.0,20.0,-24.0,15.0,0.8476597587530216,False
30.0,5.0,"3,1,2,0","1,0,2,3",-21.0,12.0,-51.0,7.0,0.6707248629703959,False
30.0,5.0,"3,1,2,0","1,0,3,2",41.0,-5.0,11.0,-10.0,0.6280328790412616,False
30.0,5.0,"3,1,2,0","1,2,0,3",54.0,-9.0,24.0,-14.0,0.7387599101404643,False
30.0,5.0,"3,1,2,0","1,2,3,0",-1.0,-19.0,-31.0,-24.0,0.8770193212989826,False
30.0,5.0,"3,1,2,0","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.8895516920375095,False
30.0,5.0,"3,1,2,0","1,3,2,0",-17.0,11.0,-47.0,6.0,0.8476353746498166,False
30.0,5.0,"3,1,2,0","2,0,1,3",-12.0,17.0,-42.0,12.0,0.8510372021718745,False
30.0,5.0,"3,1,2,0","2,0,3,1",-36.0,8.0,-66.0,3.0,0.6437102368190644,False
30.0,5.0,"3,1,2,0","2,1,0,3",-17.0,11.0,-47.0,6.0,0.852693715824909,False
30.0,5.0,"3,1,2,0","2,1,3,0",19.0,-17.0,-11.0,-22.0,0.8533613026150786,False
30.0,5.0,"3,1,2,0","2,3,0,1",-16.0,-13.0,-46.0,-18.0,0.9011652614844776,False
30.0,5.0,"3,1,2,0","2,3,1,0",16.0,18.0,-14.0,13.0,0.7898701481869904,False
30.0,5.0,"3,1,2,0","3,0,1,2",9.0,6.0,-21.0,1.0,0.8729014053326589,False
30.0,5.0,"3,1,2,0","3,0,2,1",-4.0,0.0,-34.0,-5.0,0.6575696370728348,False
30.0,5.0,"3,1,2,0","3,1,0,2",6.0,20.0,-24.0,15.0,0.8429198149086334,False
30.0,5.0,"3,1,2,0","3,1,2,0",-36.0,-8.0,-66.0,-13.0,0.8956211553011294,False
30.0,5.0,"3,1,2,0","3,2,0,1",14.0,-20.0,-16.0,-25.0,0.729737205278113,False
30.0,5.0,"3,1,2,0","3,2,1,0",21.0,-6.0,-9.0,-11.0,0.6920580175555165,False
30.0,5.0,"3,2,0,1","0,1,2,3",14.0,-20.0,-16.0,-25.0,0.8936828864154172,False
30.0,5.0,"3,2,0,1","0,1,3,2",32.0,-13.0,2.0,-18.0,0.8144840035647433,False
30.0,5.0,"3,2,0,1","0,2,1,3",43.0,16.0,13.0,11.0,0.6976692804974772,False
30.0,5.0,"3,2,0,1","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.8731087012780951,False
30.0,5.0,"3,2,0,1","0,3,1,2",-41.0,-8.0,-71.0,-13.0,0.8077789786414846,False
30.0,5.0,"3,2,0,1","0,3,2,1",6.0,20.0,-24.0,15.0,0.8474786247948202,False
30.0,5.0,"3,2,0,1","1,0,2,3",-21.0,12.0,-51.0,7.0,0.6703585085924313,False
30.0,5.0,"3,2,0,1","1,0,3,2",41.0,-5.0,11.0,-10.0,0.6284453466653457,False
30.0,5.0,"3,2,0,1","1,2,0,3",54.0,-9.0,24.0,-14.0,0.7394210426300531,False
30.0,5.0,"3,2,0,1","1,2,3,0",-1.0,-19.0,-31.0,-24.0,0.8773229713564397,False
30.0,5.0,"3,2,0,1","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.8904286041651408,False
30.0,5.0,"3,2,0,1","1,3,2,0",-17.0,11.0,-47.0,6.0,0.8474883583046118,False
30.0,5.0,"3,2,0,1","2,0,1,3",-12.0,17.0,-42.0,12.0,0.8522448428504941,False
30.0,5.0,"3,2,0,1","2,0,3,1",-36.0,8.0,-66.0,3.0,0.6436843656840349,False
30.0,5.0,"3,2,0,1","2,1,0,3",-17.0,11.0,-47.0,6.0,0.8525458221462839,False
30.0,5.0,"3,2,0,1","2,1,3,0",19.0,-17.0,-11.0,-22.0,0.8534351004479324,False
30.0,5.0,"3,2,0,1","2,3,0,1",-16.0,-13.0,-46.0,-18.0,0.9006979351250292,False
30.0,5.0,"3,2,0,1","2,3,1,0",16.0,18.0,-14.0,13.0,0.7897124460840239,False
30.0,5.0,"3,2,0,1","3,0,1,2",9.0,6.0,-21.0,1.0,0.872621875575612,False
30.0,5.0,"3,2,0,1","3,0,2,1",-4.0,0.0,-34.0,-5.0,0.6582178633588242,False
30.0,5.0,"3,2,0,1","3,1,0,2",6.0,20.0,-24.0,15.0,0.8427396938152947,False
30.0,5.0,"3,2,0,1","3,1,2,0",-36.0,-8.0,-66.0,-13.0,0.8955851597019968,False
30.0,5.0,"3,2,0,1","3,2,0,1",14.0,-20.0,-16.0,-25.0,0.7298319467672925,False
30.0,5.0,"3,2,0,1","3,2,1,0",21.0,-6.0,-9.0,-11.0,0.6919673105826786,False
30.0,5.0,"3,2,1,0","0,1,2,3",14.0,-20.0,-16.0,-25.0,0.9771721622021674,False
30.0,5.0,"3,2,1,0","0,1,3,2",17.0,-6.0,-13.0,-11.0,0.9129728323145595,False
30.0,5.0,"3,2,1,0","0,2,1,3",43.0,16.0,13.0,11.0,0.7783976814641883,False
30.0,5.0,"3,2,1,0","0,2,3,1",19.0,-9.0,-11.0,-14.0,0.9345381137948151,False
30.0,5.0,"3,2,1,0","0,3,1,2",-41.0,-8.0,-71.0,-13.0,0.861741867915981,False
30.0,5.0,"3,2,1,0","0,3,2,1",6.0,20.0,-24.0,15.0,0.9336490326055711,False
30.0,5.0,"3,2,1,0","1,0,2,3",-21.0,12.0,-51.0,7.0,0.7359246785038155,False
30.0,5.0,"3,2,1,0","1,0,3,2",-1.0,-18.0,-31.0,-23.0,0.7091152357667495,False
30.0,5.0,"3,2,1,0","1,2,0,3",26.0,0.0,-4.0,-5.0,0.8128595031543474,False
30.0,5.0,"3,2,1,0","1,2,3,0",-1.0,-19.0,-31.0,-24.0,0.9480807387446168,False
30.0,5.0,"3,2,1,0","1,3,0,2",43.0,-16.0,13.0,-21.0,0.9767389924858633,False
30.0,5.0,"3,2,1,0","1,3,2,0",-17.0,11.0,-47.0,6.0,0.9218933269033226,False
30.0,5.0,"3,2,1,0","2,0,1,3",56.0,-17.0,26.0,-22.0,0.9273968000016528,False
30.0,5.0,"3,2,1,0","2,0,3,1",-15.0,13.0,-45.0,8.0,0.7089626591176401,False
30.0,5.0,"3,2,1,0","2,1,0,3",-11.0,-12.0,-41.0,-17.0,0.9541784718838874,False
30.0,5.0,"3,2,1,0","2,1,3,0",-59.0,20.0,-89.0,15.0,0.9471311201552074,False
30.0,5.0,"3,2,1,0","2,3,0,1",-16.0,-13.0,-46.0,-18.0,0.9905596897355533,False
30.0,5.0,"3,2,1,0","2,3,1,0",16.0,18.0,-14.0,13.0,0.8768197133026633,False
30.0,5.0,"3,2,1,0","3,0,1,2",9.0,6.0,-21.0,1.0,0.9779173109143978,False
30.0,5.0,"3,2,1,0","3,0,2,1",-50.0,15.0,-80.0,10.0,0.7143086728587392,False
30.0,5.0,"3,2,1,0","3,1,0,2",6.0,20.0,-24.0,15.0,0.9284282539391056,False
30.0,5.0,"3,2,1,0","3,1,2,0",-46.0,15.0,-76.0,10.0,0.9977608233047104,False
30.0,5.0,"3,2,1,0","3,2,0,1",14.0,-20.0,-16.0,-25.0,0.7980140073257602,False
30.0,5.0,"3,2,1,0","3,2,1,0",21.0,-6.0,-9.0,-11.0,0.7701495391666127,False
