case_id,frame,time_s,facet_index,x_m,y_m,z_m,azimuth_deg,elevation_deg,normal_x,normal_y,normal_z,incidence_cos,slant_range_m,vertical_velocity_mps,radial_velocity_mps,doppler_hz,scatter_proxy
ss3_upper,24,12.0,42,-6.0,7.0,-0.7868046265200414,-40.60129464500447,-10.968298671882229,0.02949342063134392,-0.1502066176479727,0.9882146073369985,0.3188289743401813,9.391095291463794,-1.3650383929603704,-0.2597201753597471,-133.41532095981233,0.0011526118212254566
ss3_upper,24,12.0,43,-8.0,6.0,-0.3259264663189741,-53.13010235415598,-7.552942386626623,0.2014460073736774,-0.08540885022291259,0.9757688427167597,0.3388165314300549,10.087521052968619,0.7875284590500243,0.10351451276788468,53.1742361785974,0.0011281329290886114
ss3_upper,24,12.0,44,6.0,2.0,-0.10435092287594004,71.56505117707799,-9.904741332988927,0.017191429398488958,-0.1677351650254346,0.985682184666603,0.20573359137261693,6.4202485123908515,0.1768816356893578,0.030425519703224886,15.629245864139225,0.0010268493605205579
ss3_upper,24,12.0,45,-8.0,8.0,0.20180826127864726,-45.0,-4.035579152771776,0.005422316938120014,-0.40282868091595037,0.9152593360958072,0.35237350479760243,11.341830101520786,0.7183754592749464,0.050556334538685646,25.970218099874913,0.0009652509049167977
ss3_upper,24,12.0,46,7.0,2.0,-0.06894275107446075,74.05460409907715,-8.353085091948072,-0.039963673934176,-0.17291053413227958,0.9841264410388395,0.22798359260544004,7.358168155531283,0.13916841680886985,0.02021740563437958,10.385452951236203,0.0009599923431218151
ss3_upper,24,12.0,47,-9.0,5.0,-0.33805751434230247,-60.94539590092286,-7.404863166349385,0.253012787009985,0.054861696264377986,0.9659061672297342,0.31739320175470115,10.382215462592168,0.26161062506589694,0.033716316518614405,17.31969102393703,0.0009345771652372496
ss3_upper,25,12.5,0,-1.0,2.0,0.08165861749981908,-26.56505117707799,-22.32769869407457,-0.12453071156564247,-0.1688210696600508,0.9777482029212792,0.4596107065439188,2.417302400365404,-0.7332475966745738,-0.2785632494897102,-143.0947953380981,0.03615083286498135
ss3_upper,25,12.5,1,0.0,2.0,0.26815896746737683,0.0,-20.09860958130275,-0.17340691113808124,-0.0410492004788045,0.9839944137593468,0.37668620555323473,2.129692770541896,-0.2540391903790701,-0.08729724116190912,-44.843606902659324,0.03128423355762333
ss3_upper,25,12.5,2,-2.0,2.0,0.013429352636944373,-45.0,-19.229047409766192,0.061397872536256476,-0.026224282030372192,0.9977688050244973,0.3871120849764226,2.995550307078544,-0.5884668663629772,-0.1938088423778251,-99.55741356970718,0.016700144306586128
ss3_upper,25,12.5,3,-2.0,3.0,0.0397122769960882,-33.690067525979785,-14.913722069924162,-0.03780059012749551,-0.10498517453658462,0.9937551149622003,0.3199057566242134,3.7312400768312988,-0.5068780103120025,-0.13045226797001774,-67.01185680722739,0.0073508527536100205
ss3_upper,25,12.5,4,-1.0,3.0,0.25432175219610753,-18.43494882292201,-13.268207365784711,-0.13366183266055592,-0.05520677862576115,0.9894881131593182,0.2369335142126768,3.2490053938471513,0.15845656005721764,0.03636731729662897,18.681480184804585,0.005318046461310495
ss3_upper,25,12.5,5,-3.0,2.0,0.20472895649433,-56.309932474020215,-12.43848383968793,0.025154094761974707,0.02646581275689264,0.999333193820671,0.22134986124835057,3.692215599425174,0.0590086711900501,0.012709953210885118,6.528959425911602,0.003594052381856888
ss3_upper,25,12.5,6,1.0,8.0,-0.09926470338974396,7.125016348901798,-7.764230546228793,-0.014529242447703023,-0.34607556592652877,0.9380941337533928,0.46877427459431564,8.13685337757284,-0.6079963536162949,-0.08213850002043734,-42.193619837985885,0.003319055849661328
ss3_upper,25,12.5,7,-3.0,3.0,0.17824548439459117,-45.0,-10.961849971796719,0.10312507734237022,0.0336111496555797,0.9941003515953308,0.23729040398220447,4.321490539607588,0.11844387820917016,0.02252273628095015,11.569675269370263,0.0030150409719696602
ss3_upper,25,12.5,8,0.0,8.0,-0.1568631095334277,0.0,-8.228382309264585,-0.1457185899754057,-0.3038432627724625,0.9415122751209162,0.43546383405436107,8.083212990772875,-0.9463388008337298,-0.13543926765932787,-69.57362222746941,0.0029022588154159145
ss3_upper,25,12.5,9,1.0,7.0,-0.4584924691912536,8.13010235415598,-11.654499148060113,-0.022610173573250552,-0.18330766628745815,0.9827955430969522,0.3793899247852972,7.219916916605592,-0.841967664586384,-0.17008554423630792,-87.37102323098276,0.0027612592705539476
ss3_upper,25,12.5,10,2.0,7.0,-0.3428435150052501,15.945395900922854,-10.45095267577687,-0.072315842897389,-0.20035469288793353,0.9770508768246523,0.38621798705955246,7.402920282279936,-0.579587448051051,-0.10513354410377339,-54.005914291483286,0.0027218165252473315
ss3_upper,25,12.5,11,-1.0,9.0,-0.03164084703435457,-6.34019174590991,-6.499438049058953,-0.150456956877304,-0.3942997845763884,0.9065817028874091,0.4754801868753973,9.113960875342277,-1.2647476970365783,-0.1431611791296574,-73.5402809431825,0.002721764402083337
ss3_upper,25,12.5,12,-3.0,9.0,-0.22309952630547428,-18.43494882292201,-7.346391422903738,-0.06488430149391115,-0.4085694602009248,0.910418048816461,0.4804845426303303,9.565352709192101,-1.1574274349804146,-0.14799756898635807,-76.02467979330936,0.002523230143596632
ss3_upper,25,12.5,13,2.0,6.0,-0.536008333420775,18.43494882292201,-13.650803227406016,-0.013589665210536601,-0.09092893609073656,0.9957646557198504,0.3230063440681578,6.508403921111386,-0.6125294754552351,-0.14455930980455128,-74.25848488123373,0.002463049321060054
ss3_upper,25,12.5,14,-2.0,9.0,-0.07534027677161233,-12.528807709151511,-6.652749745483649,-0.08802218595294177,-0.38313174999565375,0.9194901614075779,0.4590482214602517,9.282044856110492,-0.9760835780517141,-0.113080899871258,-58.08838119661346,0.002445847035211154
ss3_upper,25,12.5,15,-4.0,9.0,-0.21787765633753903,-23.962488974578186,-7.049224827204711,0.13746661633771812,-0.3360234621916965,0.9317677619714926,0.4744979570546146,9.923871522032428,-0.749280059174925,-0.09195316972639747,-47.235304824997336,0.00228615897778828
ss3_upper,25,12.5,16,3.0,6.0,-0.44500293512247374,26.56505117707799,-12.156239617951403,-0.14677569320395376,-0.06302931934212587,0.9871596632702164,0.3271536023462808,6.862072098317866,-0.7800727784073861,-0.16426633795994855,-84.3817626854111,0.0022729655840882964
ss3_upper,25,12.5,17,0.0,9.0,0.25658117365719624,0.0,-4.722031072346504,-0.14519456624379595,-0.3270074277322483,0.9338011994751422,0.4027696262022479,9.030651778878472,-0.4263263102010493,-0.035095916986855984,-18.02837620409991,0.001989185255432523
ss3_upper,25,12.5,18,-7.0,5.0,0.0034000000799829333,-54.46232220802562,-6.608393001481413,0.23411906724428747,-0.14915552585122493,0.9606981271245976,0.385923334053592,8.65986209819998,1.0482918051849288,0.12064021356421013,61.97151527036868,0.0019860040218199855
ss3_upper,25,12.5,19,1.0,9.0,0.2793344790316322,6.34019174590991,-4.550248011845813,0.04994264604250655,-0.3315889523311962,0.9421011085855767,0.3977643198936042,9.084016666272284,-0.01682861754528797,-0.0013350706935051381,-0.6858107377731006,0.0019173252978987867
ss3_upper,25,12.5,20,-5.0,8.0,-0.22656483517551834,-32.005383208083494,-7.407791790641926,0.2823589599172031,-0.15752234149958017,0.9462875512670369,0.402869983898957,9.513383272784143,0.36306976998689844,0.046810750687948016,24.046153976108346,0.0017933284349145268
ss3_upper,25,12.5,21,2.0,8.0,-0.12588702317934228,14.036243467926479,-7.774740647631535,0.04670723113698411,-0.23925790444355063,0.9698319904606144,0.3499542224076464,8.322717199867098,-0.5904955047011561,-0.07988151105259042,-41.0342300942705,0.0017680404635179968
ss3_upper,25,12.5,22,2.0,9.0,0.15055721171220304,12.528807709151511,-5.264085226179346,0.11554942018926402,-0.33715309074205224,0.9343319136671969,0.3884975070697251,9.258593470423795,-0.17482206866156752,-0.01603929861835971,-8.239206562119037,0.00176070436930074
ss3_upper,25,12.5,23,-2.0,8.0,-0.4973605199321389,-14.036243467926479,-10.291726477827009,-0.11488215935759678,-0.21347973746719381,0.9701693105599012,0.3496894707400943,8.381055334899743,-1.3735202749636133,-0.24539332469178268,-126.05577957046049,0.0017408754282710493
ss3_upper,25,12.5,24,4.0,5.0,-0.2934968472211465,38.65980825409009,-11.420639449226618,-0.13386436409803934,0.007450860761126893,0.9909716528228978,0.2724884295239671,6.532467687923994,-0.47780500603665693,-0.09461038284772723,-48.60028519646746,0.0017399693226487478
ss3_upper,25,12.5,25,1.0,2.0,0.43411368983215237,26.56505117707799,-14.201785070405625,-0.0639931834651636,0.19796259827566692,0.9781184397372034,0.09606151550978198,2.3065617954079145,0.46136741524341407,0.11319076937958239,58.14481992223997,0.0017344775352404727
ss3_upper,25,12.5,26,-1.0,8.0,-0.408806265036811,-7.125016348901798,-9.911841286710345,-0.16465433994047698,-0.19372425507529278,0.9671400422556646,0.33571744387750097,8.184420266115797,-1.593667113546253,-0.274322204987723,-140.91621867321737,0.001682565467612318
ss3_upper,25,12.5,27,0.0,7.0,-0.3888554728983479,0.0,-11.222194915337193,0.01305233979590988,-0.10020735776244893,0.9948809586458676,0.29190947176481585,7.1364500646049285,-0.4417027179715655,-0.08596168006436479,-44.157544249869616,0.0016731385723754682
ss3_upper,25,12.5,28,-6.0,7.0,0.05892852507738288,-40.60129464500447,-5.8281972307011225,0.30584062489536906,-0.08799841176831852,0.9480072740701221,0.3607438408105713,9.267449245661561,1.6914663031948485,0.17176146818118906,88.23192643459736,0.0015152260118701114
ss3_upper,25,12.5,29,-6.0,6.0,-0.09322668414412175,-45.0,-7.341431214138544,0.18790819139163645,-0.10856832744730414,0.9761677263069186,0.3326584806112186,8.555416096422473,1.0485094167108229,0.13398044700642658,68.82424253311167,0.0015118716596999537
ss3_upper,25,12.5,30,3.0,7.0,-0.31046365183342983,23.19859051364819,-9.763405092206227,-0.03607788215065801,-0.12366983481031124,0.9916673627671295,0.2941971270514607,7.7276979096479055,-0.6186661122221563,-0.10491345057317036,-53.89285473041566,0.0014493610369169518
ss3_upper,25,12.5,31,-4.0,8.0,-0.5043494564944911,-26.56505117707799,-9.547299832519801,0.2039346358103235,-0.10561171838352203,0.9732712002607447,0.3445211796200921,9.069898967863715,-0.44956463942438996,-0.07456558483986246,-38.30349883364584,0.001442869164996583
ss3_upper,25,12.5,32,3.0,9.0,0.0319932109040362,18.43494882292201,-5.826118523939193,0.12460707802944739,-0.3167071563666226,0.9403029582060938,0.3551520970793623,9.536091292753854,-0.33214929156735906,-0.03371641056697228,-17.319739335516342,0.0013870367456606473
ss3_upper,25,12.5,33,-3.0,8.0,-0.645635358901461,-20.556045219583467,-10.902066388225856,-0.003462145022265763,-0.13565443713317707,0.9907501638848847,0.3109125150861796,8.701041071875638,-1.404221849184047,-0.26558168242977015,-136.42631094536944,0.0012768326235493086
ss3_upper,25,12.5,34,0.0,3.0,0.3098758714505775,0.0,-12.955016065505982,0.011221491602767817,0.11687477786469068,0.9930832615774411,0.10873546259901404,3.0783552934653433,0.525200461142297,0.11774258524641062,60.48303632757578,0.001247684921245723
ss3_upper,25,12.5,35,3.0,5.0,-0.4381619800518363,30.96375653207352,-13.855059483336197,-0.11464318370156719,0.09964253652062428,0.988396835965446,0.21099851358016483,6.005689792260887,-0.632098002142574,-0.15136634521476872,-77.7551820969238,0.0012343348740234705
ss3_upper,25,12.5,36,-7.0,6.0,0.17480576426582736,-49.398705354995535,-5.114623061815934,0.1523380949023021,-0.1848887669899112,0.9708806562510593,0.32160065555163586,9.256400246677371,1.5652740006512535,0.13954183573097195,71.68106511395187,0.0012071176504351868
ss3_upper,25,12.5,37,4.0,6.0,-0.23863861975617473,33.690067525979785,-9.746485198021023,-0.13876298224772973,-0.011593638942586736,0.9902577554827758,0.253007923078977,7.3167086610272705,-0.31896862225201555,-0.05399789335828151,-27.738107998618673,0.0011957398913872604
ss3_upper,25,12.5,38,3.0,8.0,-0.19558495596215264,20.556045219583467,-7.965824815259076,-0.002594129091734958,-0.16877160676053937,0.9856517717965717,0.293997044048448,8.62724888866219,-0.8349069781223952,-0.11570342244128153,-59.43554142365168,0.001161291569597344
ss3_upper,25,12.5,39,-4.0,2.0,0.06377111035601915,-63.43494882292201,-11.823948451086865,-0.1396472961976691,-0.1786381704416823,0.9739543298974184,0.15550850151076312,4.569083555134881,-0.7186774300888181,-0.14726072838569074,-75.64617309817838,0.0011583773919344295
ss3_upper,25,12.5,40,4.0,4.0,-0.22360113459723552,45.0,-12.205282676749396,-0.09501588553232299,0.11292410218080634,0.9890501143234185,0.19672315263528706,5.78767654042515,-0.42399304732971305,-0.0896384533845885,-46.04626118121568,0.0011553204174406257
ss3_upper,25,12.5,41,5.0,3.0,0.03514911764145957,59.03624346792648,-9.395629717735329,-0.06411135809975306,0.03843204884311199,0.9972024425282591,0.1975236698324278,5.910240031097557,-0.02250251312994299,-0.003673551249098457,-1.887061789797135,0.001116935394333952
ss3_upper,25,12.5,42,-8.0,4.0,-0.06712007428437491,-63.43494882292201,-6.803664677617731,0.010883611912448337,-0.40374028831762115,0.9148089016734278,0.29732779432485973,9.007704771635263,0.16216151357487368,0.019210865675460084,9.868404741592443,0.0010895388756936946
ss3_upper,25,12.5,43,-8.0,5.0,0.3238842867914622,-57.9946167919165,-4.099272127768739,0.19993300968313327,-0.13951320599328024,0.9698261993741564,0.3121896011227716,9.458178072845081,1.7763122846988495,0.12697928057607225,65.22782240477552,0.0010894865995770401
ss3_upper,25,12.5,44,-2.0,4.0,0.2247191824066819,-26.56505117707799,-9.834939423147304,-0.028055740250903592,0.01173315333499494,0.999537497321532,0.14802863463013516,4.538839096743589,0.770502157045893,0.1316097639813957,67.60644943621277,0.0010636577099576508
ss3_upper,25,12.5,45,-5.0,2.0,-0.0820345844868522,-68.19859051364818,-11.361091653980957,-0.09506823812390093,-0.201493596263723,0.97486530390856,0.1788677612270167,5.492795175684748,-1.0033961942574678,-0.1976606353237485,-101.53603610620942,0.0010604185912969693
ss3_upper,25,12.5,46,-5.0,7.0,-0.2609602698929703,-35.53767779197438,-8.339235407138963,0.23970834341339012,0.007950463851945496,0.9708123918773117,0.2722539304580008,8.694252170385246,0.9334519276499926,0.13538206294854832,69.54423681357736,0.0009805818527784428
ss3_upper,25,12.5,47,5.0,4.0,-0.05124274499189689,51.34019174590991,-9.323448374201641,-0.1342597116248117,0.1001367693205651,0.9858737024915831,0.20144479163269577,6.488845144468937,-0.12145314294915646,-0.01967634186656397,-10.10751460415609,0.0009637785725877993
ss3_upper,26,13.0,0,0.0,2.0,-0.2640909167509211,0.0,-32.294747635541576,-0.013082022342039536,-0.18335747557592028,0.9829592549245713,0.6801644763833048,2.365993627593317,-1.0644997684365958,-0.5687354659247015,-292.15298589133965,0.08264198699235445
ss3_upper,26,13.0,1,1.0,2.0,-0.19585393799366735,26.56505117707799,-28.137966647577148,-0.136962714842203,-0.288320588970415,0.9476879511309652,0.7283425892512079,2.53575760691257,-1.2599352556516394,-0.5941808211402992,-305.22397750114874,0.08250037782398767
ss3_upper,26,13.0,2,-1.0,2.0,-0.22247156690656344,-26.56505117707799,-28.66568799052182,0.10221783741154662,-0.020079430819697056,0.9945593648309102,0.532956912935067,2.5484184766036737,-0.608260368812765,-0.29178135890016377,-149.88478886491941,0.04373636741278971
ss3_upper,26,13.0,3,0.0,3.0,-0.07755472549242334,0.0,-19.75752239780106,-0.14810761657035898,-0.2625270650262728,0.953490259018171,0.569390644414037,3.187651829549622,-0.7748611938860017,-0.261934297005872,-134.5526902444767,0.03190648003093689
ss3_upper,26,13.0,4,2.0,2.0,0.02495510241340931,45.0,-19.020630790031046,-0.16840825864823342,-0.140929522751396,0.9755908609843236,0.5247456446579344,2.9917741479446014,-0.748106849009556,-0.24381444918811318,-125.24472905508993,0.030763806789484892
ss3_upper,26,13.0,5,-1.0,3.0,-0.20228229361656647,-18.43494882292201,-20.816555487172405,0.030497747318308444,-0.1960750630217964,0.9801145122226828,0.5311956686747297,3.3831173070917764,-0.913208091625348,-0.3245332098437775,-166.70904481506915,0.024653292961151492
ss3_upper,26,13.0,6,1.0,3.0,0.10838184829688849,18.43494882292201,-15.74603251499447,-0.12053528426047135,-0.18066412227366396,0.9761309953952564,0.46654396743269677,3.285571933232702,-0.24668121454073566,-0.06694281940504748,-34.387770316681255,0.02016337357739255
ss3_upper,26,13.0,7,-2.0,2.0,-0.058536897501551985,-45.0,-20.518327277711105,-0.0021733439126156596,-0.04317480189417144,0.9990651695748565,0.37733244736998606,3.02001661640664,-0.14393250027699273,-0.050449345697353085,-25.915259140349605,0.015610961040034416
ss3_upper,26,13.0,8,0.0,4.0,0.28657452013902157,0.0,-10.112730037871346,0.0015953001286589511,-0.28155836312616417,0.9595427781872022,0.4456658864434142,4.063123910898469,0.5075863073957076,0.0891247751399659,45.782390468124284,0.012030914779828487
ss3_upper,26,13.0,9,-1.0,4.0,0.1776348708139465,-14.036243467926479,-11.279785147429795,-0.13224629005421223,-0.2754563651420404,0.9521736762112425,0.4168604440529643,4.204317353114676,-0.031220578087204576,-0.006106749937163215,-3.1369684767824784,0.009830834683786096
ss3_upper,26,13.0,10,3.0,2.0,0.14938967873787462,56.309932474020215,-13.274323748073314,-0.1675205011048362,0.0452443619259661,0.9848298479552174,0.3373651778715171,3.7045293788331137,-0.4938354080610162,-0.11339132509018152,-58.24784312581991,0.008293434529423363
ss3_upper,26,13.0,11,-2.0,3.0,-0.015321696722863943,-33.690067525979785,-15.72719695924136,0.05656293817066618,-0.033593943745835866,0.9978336940438036,0.32757648734303557,3.7457813801443613,-0.1100679474379043,-0.02983472974152833,-15.325763732840013,0.007647871639206733
ss3_upper,26,13.0,12,2.0,3.0,0.16941066097533045,33.690067525979785,-12.972572653605956,0.002452507425151842,-0.10721686060734413,0.9942326337476731,0.30879720457751764,3.6999836013287193,0.0732769846294214,0.016449554589164975,8.449950421139034,0.006965417005663722
ss3_upper,26,13.0,13,-3.0,2.0,-0.2268223219499817,-56.309932474020215,-18.79134904029267,-0.12526394872662944,-0.13554232747740422,0.9828210521816371,0.28909640137457826,3.80855523914709,-0.8631025568886235,-0.278024977040952,-142.81829086009432,0.005761888547161809
ss3_upper,26,13.0,14,1.0,4.0,0.17430974521262033,14.036243467926479,-11.32421725372061,0.022853361207525586,-0.0984147228004339,0.9948830414765507,0.28353853700814013,4.204969012591038,0.2207645293421254,0.04334945630626548,22.26812614200216,0.00454672396737934
ss3_upper,26,13.0,15,-6.0,4.0,-0.17495686260883186,-56.309932474020215,-9.254289847752553,0.08458972793441073,-0.42642289035257847,0.9005598794701746,0.44774985714347615,7.306197617707284,-0.23533969348462153,-0.037846497230495976,-19.441318211869028,0.0037556756836143192
ss3_upper,26,13.0,16,-2.0,4.0,0.008796855500300722,-26.56505117707799,-12.497001696768736,-0.08498933619130984,-0.10946215580657745,0.9903508717519953,0.2727789725512525,4.580664108365302,-0.4318446538127624,-0.09344622715577162,-48.00227156477976,0.003546213547612699
ss3_upper,26,13.0,17,-3.0,4.0,0.00600007224814495,-36.86989764584402,-11.243805932335743,-0.00424299442742182,-0.13490119178744278,0.990849971212906,0.29655280387235416,5.09784619779478,-0.262215286778565,-0.05112786184606231,-26.263805223190758,0.003384002006561666
ss3_upper,26,13.0,18,-5.0,5.0,0.29657315849094995,-45.0,-5.68106885881001,0.10447683801112116,-0.31492070811130796,0.9433501671817685,0.38848539578476243,7.105969977515764,0.8958038966035247,0.08867649421446196,45.5521136193064,0.002988839937538207
ss3_upper,26,13.0,19,-7.0,3.0,-0.41601380093471485,-66.80140948635182,-10.532826619568965,0.18876792016932795,-0.19643384538124084,0.9621748368688952,0.42254130312265104,7.74629557171927,-0.13488561558758816,-0.024656933298145195,-12.665988174773764,0.002975433212685518
ss3_upper,26,13.0,20,-6.0,5.0,0.447151032993223,-50.19442890773481,-4.048931596353049,0.12420628241079348,-0.38535919232698895,0.9143692319291923,0.405827097542945,7.829791950002277,1.2213207252880651,0.08623548437443196,44.29819443177094,0.002686467799374802
ss3_upper,26,13.0,21,-5.0,4.0,-0.2008711101951235,-51.34019174590991,-10.622121581955257,-0.0810156572117045,-0.37149763188430474,0.924892411467901,0.3364036410510335,6.514759506175287,-0.6781312007591849,-0.1250004957422788,-64.21134298285428,0.0026663956915719328
ss3_upper,26,13.0,22,-4.0,2.0,-0.31344382780910335,-63.43494882292201,-16.367248240293303,-0.039022374132936494,0.018166532344807345,0.9990731862179038,0.24024853926771825,4.661022923008407,-0.754429876330245,-0.2125930897463124,-109.20666930497669,0.0026568010485109863
ss3_upper,26,13.0,23,-4.0,4.0,0.00023250256959832181,-45.0,-10.022704291184802,-0.09914893727185584,-0.2670907351318428,0.9585572635187704,0.2837662624558577,5.74452217759826,-0.1798390415051977,-0.031298900571240455,-16.07789175260383,0.002440134128823319
ss3_upper,26,13.0,24,-3.0,3.0,-0.08891081997662513,-45.0,-14.394752652496063,-0.15518872556825894,-0.11422946741929617,0.9812584207178064,0.21588868482166262,4.380151455584859,-0.5343126087424326,-0.1328307449660744,-68.23365357902185,0.002429301990140081
ss3_upper,26,13.0,25,-7.0,4.0,-0.013010802706903322,-60.25511870305778,-7.161599570916834,0.07785658702929009,-0.44021659876610486,0.8945097528964973,0.3952927427328358,8.125650182379308,0.24539660116041445,0.03059317129626502,15.715366594128305,0.0023665813574811467
ss3_upper,26,13.0,26,-7.0,2.0,-0.42132296771939715,-74.05460409907715,-11.047109302826343,0.17155397228748415,-0.005230383201252933,0.9851608384847385,0.35207954988794715,7.41755748063786,-0.25361815935071075,-0.048597306573873005,-24.96388755842698,0.002252992571278985
ss3_upper,26,13.0,27,-8.0,3.0,-0.10748867507418966,-69.44395478041653,-7.385598862709801,0.2788275795025491,-0.03361184982218945,0.9597527934110326,0.39398509689002537,8.615482062277048,0.9026076384348414,0.11602690718595111,59.6017118837475,0.002091223368979989
ss3_upper,26,13.0,28,2.0,4.0,0.24063271541470366,26.56505117707799,-9.636890219013779,0.017110244703354184,-0.050317326301742314,0.9985867043977881,0.20399309944347943,4.53614799944826,0.7241340163136625,0.12122260598878914,62.27068368168731,0.002022350942837235
ss3_upper,26,13.0,29,-6.0,3.0,-0.4998662616334384,-63.43494882292201,-12.603294758504084,0.04499209897363467,-0.1210977951414056,0.9916204087461273,0.30849506458351383,6.8738343595686295,-0.6936784843904553,-0.15136020170604664,-77.75202624587435,0.002014180168377944
ss3_upper,26,13.0,30,3.0,3.0,0.1034483803299252,45.0,-11.932154356199064,0.015473571635146208,0.004673816826306058,0.9998693534743056,0.19278774436766208,4.336335412157717,-0.060096011672101934,-0.012425048221425513,-6.382606950370743,0.0019765741433915903
ss3_upper,26,13.0,31,-4.0,5.0,0.22564932207872193,-38.65980825409009,-6.8954802829737325,0.05584231277275343,-0.15266144464872589,0.9866996095174833,0.27144009443731026,6.449776660660208,0.7339283717130575,0.08811435838516182,45.2633507922168,0.0017711634550553234
ss3_upper,26,13.0,32,-2.0,11.0,-0.21836079284060778,-10.304846468766033,-6.219181172884987,-0.015258445096373955,-0.34630442088998775,0.9379980959070712,0.4376152026692268,11.246528487561449,-1.1133547697034971,-0.12061213390683757,-61.957091067491056,0.0015140765266894493
ss3_upper,26,13.0,33,-5.0,6.0,0.4667933882426614,-39.80557109226519,-3.9055291056344132,0.1738734928105962,-0.16625283882820485,0.9706327843625552,0.30458629008696164,7.828429554567234,1.353958464270557,0.09222023397690052,47.37249271441872,0.0015138101282775312
ss3_upper,26,13.0,34,-4.0,6.0,0.3096710453159171,-33.690067525979785,-5.46834103863271,0.17585612161805533,-0.09103494376175986,0.9801975635063315,0.265913062249229,7.244070269239194,1.2285649836999526,0.11707699531304085,60.141130295573646,0.0013474542666476919
ss3_upper,26,13.0,35,0.0,10.0,-0.3022890114084196,0.0,-7.419808859053352,-0.1429752406838685,-0.24777664482338185,0.9582091707093278,0.3694435422736837,10.08444131666376,-1.6916100290169804,-0.218451878810268,-112.21626308151245,0.0013421234766653942
ss3_upper,26,13.0,36,-1.0,11.0,-0.2261516659366428,-5.194428907734806,-6.334500551182639,-0.11398074050059138,-0.298046392258262,0.9477218678793748,0.38931866865975034,11.113210513073133,-1.5095574474549456,-0.16655370442650833,-85.5567570071502,0.0012272452982855613
ss3_upper,26,13.0,37,-4.0,3.0,-0.3316272127656936,-53.13010235415598,-14.913162898331867,-0.2021398704534157,-0.15174550621849922,0.9675292109882614,0.18071388849574646,5.174285557811642,-1.1576273383160145,-0.2979209494180064,-153.03862717711527,0.001219782156813689
ss3_upper,26,13.0,38,-3.0,11.0,-0.2586857300524523,-15.255118703057777,-6.299604523930173,-0.09169110442793586,-0.331434450125013,0.9390122185781801,0.39688075622067576,11.471019560921238,-1.1923244406952218,-0.13083072094206427,-67.20626382494885,0.0011970603400844081
ss3_upper,26,13.0,39,-5.0,3.0,-0.5067584015435824,-59.03624346792648,-14.488686677959782,-0.08371102148487189,-0.051781490589605565,0.9951437796189442,0.20526920283472722,6.022484610243697,-1.2628249395850328,-0.31594469899716693,-162.29722378660944,0.0011617058964293785
ss3_upper,26,13.0,40,-8.0,2.0,-0.07092303361232336,-75.96375653207353,-7.3995024669666885,0.170981363199593,0.03600312456512734,0.9846162442596389,0.2826413514669386,8.315460068085315,0.8365298167148676,0.10773415321441426,55.34181782191398,0.0011553108110449347
ss3_upper,26,13.0,41,5.0,10.0,-0.05701553118418465,26.56505117707799,-5.400824114815741,0.0650596567444961,-0.36126178840879336,0.9301920023844371,0.38027362466961734,11.230195093281532,-0.7210113507233593,-0.06786348674660307,-34.86070673257856,0.0011466154956516195
ss3_upper,26,13.0,42,-5.0,12.0,-0.06172661172224197,-22.619864948040426,-4.669056750685621,-0.11450486747987884,-0.41880133944406966,0.9008296583723633,0.4147365389848336,13.043284225916384,-0.4848128371652925,-0.039463886702721065,-20.272152917933127,0.0010110454569922911
ss3_upper,26,13.0,43,-3.0,5.0,0.1833830604426463,-30.96375653207352,-7.972344217399642,0.009943439261031788,-0.050919137537627286,0.9986532778938275,0.1868155321363155,5.887857269497284,0.5594830505286754,0.0775975563850495,39.8609883751566,0.001006726302863999
ss3_upper,26,13.0,44,5.0,5.0,-0.09394812825392689,45.0,-8.794373594980641,-0.10473497101575589,0.007528623457212964,0.9944716716303024,0.21997074724291435,7.155188502570025,0.1480919080492513,0.022641592958989362,11.630730602583611,0.0009451216264028819
ss3_upper,26,13.0,45,2.0,8.0,-0.25711242101894394,14.036243467926479,-8.667849078596877,-0.03623693741868111,-0.10111956248947448,0.9942141210264778,0.25550245713590325,8.34148258039781,-0.2624507956792033,-0.039552939417503034,-20.317898291809154,0.000938217798976664
ss3_upper,26,13.0,46,8.0,4.0,0.009051622890206296,63.43494882292201,-6.3220962171909685,-0.14433766024092268,-0.07733277863109361,0.9865020431734393,0.27131962790663555,8.998998760200855,-0.341236604606869,-0.03757616469969219,-19.302451443767133,0.0009090212622828109
ss3_upper,26,13.0,47,6.0,4.0,-0.11611575016729826,56.309932474020215,-8.798278111402052,-0.03550348330703334,-0.06675608067196559,0.9971374671359938,0.21830525608970658,7.296966107072961,-0.32976315105501625,-0.050439297828250344,-25.910097663466082,0.0008950426415020217
ss3_upper,27,13.5,0,0.0,2.0,-0.18407156001246458,0.0,-30.62705072376074,0.11590813322236995,0.01711305696245766,0.993112505174668,0.4912131045897158,2.3242257763027996,0.16003871347691306,0.081531360275349,41.881739007602874,0.04466663771611411
ss3_upper,27,13.5,1,-1.0,2.0,-0.061733055282374966,-26.56505117707799,-25.39937097041806,-0.023617854315453112,-0.04520690195621484,0.9986984194305383,0.4553515590929408,2.475333731172273,0.32147702324837696,0.13788960163159014,70.83233111643149,0.033839671299047316
