case_id,source_h5,sea_state,model,frame,time_s,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score,peak_to_second_db,angle_jump_deg
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,20,10.0,32,-78.69006752597979,-5.534573693420803,49.0,9.0,127.69006752597979,14.534573693420803,0.6500410371652797,0.017779428526517448,65.19202405202648
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,21,10.5,32,-45.0,-19.347219489490996,47.0,18.0,92.0,37.347219489490996,0.6011439755881125,0.009314413967704637,9.219544457292887
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,22,11.0,32,-11.309932474020213,-5.483592259849698,-49.0,-1.0,-37.690067525979785,4.483592259849698,0.5881873291545433,0.06517661464807437,97.86214794290998
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,23,11.5,32,-6.34019174590991,-3.1726884235871897,9.0,-5.0,15.340191745909909,-1.8273115764128103,0.2440257862264978,0.11761501415163983,58.137767414994535
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,24,12.0,32,-11.309932474020213,-5.601430345366396,-57.0,-1.0,-45.690067525979785,4.601430345366396,0.3383392314198041,0.12521707368179924,66.12110101926616
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,25,12.5,32,-78.69006752597979,-5.622623837845353,38.0,18.0,116.69006752597979,23.622623837845353,0.34646974113129353,0.06676191387855826,96.88137075826292
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,26,13.0,32,71.56505117707799,-9.009048797167049,-43.0,-20.0,-114.56505117707799,-10.990951202832951,0.4541643188759922,0.08006661055713392,89.47066558375433
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,27,13.5,32,-45.0,-19.46902840952039,-43.0,3.0,2.0,22.46902840952039,0.6913538035401058,0.029153415824145993,23.0
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,28,14.0,32,-78.69006752597979,-5.614535643487742,-26.0,19.0,52.690067525979785,24.61453564348774,0.533121165576137,0.08289920650976376,23.345235059857504
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,29,14.5,32,71.56505117707799,-8.901698382737846,55.0,-11.0,-16.56505117707799,-2.0983016172621536,0.7747004687528245,0.04112785532460425,86.37708029332781
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,30,15.0,32,-6.34019174590991,-3.1575356366814686,3.0,-17.0,9.340191745909909,-13.84246436331853,0.26098478051779933,0.06978709160703266,52.3450093132096
